,title,label
9741,슬롯머신 업소 단속 35명 구속 18명 입건,2
9742,도의원,2
9743,6 4 지방 선거누가 뛰나  19 함양군,2
9744,명주해수욕장 개장 연기,2
9745,「주민 문화광장」자리매김 기대,2
9746,상암동 월드컵 주경기장 신축,2
9747,청소년 10명중 7명  자살 있을수 있는일 ,2
9748,새 온천수 무료시욕,2
9749,메단 요그야카르타는 어떤곳,2
9750,宅地지구 8곳 141만평 지정,2
9751, 전북 정가  비례대표도의원 미등록 인물 낙점설  시끌 ,2
9752,■일본 여행업자 언론인 초청,2
9753,천년 신비 간직한 사찰법주,2
9754,직접 찻잎도 따고 차마시는 법도 배우고 ,2
9755,영 호남 여성 기업인  한자리 ,2
9756,선유도 관광개발 등  밝은 빛 ,2
9757,디지털 TRS이용 택시서비스 다양화   서류배달 대리운전 등,2
9758,1차산업과 관광산업 연계 발전 공약,2
9759,고창 고인돌 유적지 세계문화유산 등록 추진,2
9760,사전 선거운동단계부터 비용 추적 고발,2
9761,아시아나  서울 중국 옌타이 노선 취항,2
9762,불법슬롯머신 수십억 폭리 25개 업소 적발 35명 구속,0
9763,IMF시대 김포공항  老人들이 안보인다 ,2
9764,부도업체 보상 어떻게 받나,2
9765,중국인관광객 유치 빈손 ,1
9766,녹두장군 함성 생생한 井邑詞 무대,2
9767,경제 고통지수 부산지역 최고,1
9768,정부 소형 단편영화 제작 적극지원,2
9769,어버이 스승의 날  실속 보은  상품 행사 다양,2
9770,경영마인드 접목 행정체질 개선,2
9771,경운중 2승 단독선두,2
9772,국내 최대 「책잔치」 구경오세요,2
9773,영진공 앞날 어떻게 될까 국민회의 폐지론에 시끌,2
9774,약탈 표적 화교 대거 피신 印尼 폭동 4일째 이모저모,2
9775,정부  소형 단편영화 진흥책  발표 상영등급 심의 면제,2
9776,에어쇼 외화벌이 나선다   10월 2회 서울국제에어쇼 개최,2
9777,백산성 문화재 지정 예고,2
9778,장애노인 효도관광,2
9779,위봉폭포 일대 관광벨트化 추진,2
9780,중국  한국 관광자유지역 편입 백화점  中고객잡기 ,2
9781,세계 섬 모든 것 한눈에,2
9782,담양 관방제 문화공원 조성,2
9783, 문화관광부 단편영화 제작비 지원,2
9784,不法 오락실 수익 10억臺 35명구속 8명수배,2
9785,누룽지 참다래 등  토종  잇단 수출,2
9786,제주 상하이 연결  카페리항로  추진   해양부,2
9787,해남 땅끝마을 일출,2
9788,중국인 관광객 수용 위한 교육 강화,2
9789,관촌사선대 종합관광지 조성 착수,2
9790, 당좌거래 정지  4일 지방,2
9791,상암축구장 서귀포 월드컵,2
9792,리틀엔젤스 平壤 방문 5일째­이모저모,2
9793,불법 슬롯머신 35명 구속 13억 압수,2
9794,슬롯머신 시상금 미끼 하루 2천만원 불로소득,2
9795,종합휴양지 파주가 뜬다 박달산 중턱 「유일레저타운」,2
9796, 中每 안테나 ,2
9797,제주 中 상하이 카페리 항로 추진,2
9798,서울TRS 개인택시조합 공동  택시콜 서비스 개발,2
9799,진해 13만평 택지지구 지정,2
9800,사설,2
9801, 21세기사전  세일즈 나선 웅진 윤석금 사장,2
9802,정부  FM 가용주파수 부족 고심,2
9803, 과기전망대 ,2
9804,문화관광부  소형영화 40편 선정 편당 3백만원 지원키로,2
9805,이세기 문화관광위원장  안중근 의사 유해발굴 협조 요청,2
9806, 세계의 작은나라  끝   바티칸시티,2
9807,가족사랑 전화 달아주기 한통제주본부 캠페인,2
9808,전주시 민선자치 3년 평가,2
9809,진해시 석동2지구 2천8백세대 분양,2
9810,하루 2천만원  갈퀴질  불법오락실 35명 구속,2
9811,택지개발지구 8곳 지정 141만평에 3만8천가구 건설 건교부,2
9812,전주공전부지 영상관련 벤처기업 유치 추진,1
9813,더 가까워진 울릉도 관광헬기 다시 뜬다,2
9814,정부 소형­단편영화 적극 육성 등급심의면제 등 규제 전면 개선,2
9815,문화관광부 장관기 테니스대회 전국시도대항 9 10일 대구시,2
9816, 민선 지방자치 3년 결산 3   U대회 성공개최 월드컵축구 유치  쾌거 ,1
9817, 나요  나   강화군수 지역발전 최대 쟁점 公約제시 불꽃 4파전,2
9818,중 수규모 항만공사 환경영향 평가 仁川市 적용 마찰 해양청 제외,2
9819,5월은 가정 청소년의 달,2
9820, 인도네시아 시위 현장 르포 ,2
9821,개방하는 나진 선봉,2
9822, 통신마당 ,2
9823,道국제박람회조직委기획팀 양양군 현장 답사,2
9824,한국경유 관광상품 개발 열기,2
9825,대우 거가대교 건설 본격 추진,2
9826,예천 郡守 옥증서 현안사업 챙겨 눈길 관광지 행락질서 엉망 단속도 안돼,0
9827, 정가 프리즘  정족수 미달 국회 건교위,2
9828,제주도관광협회  연동시대  마감,2
9829,항공권도 할인한다,2
9830, 군산 中 상하이 카페리호 항로개설 해양수산부 긍정적 반응 ,2
9831,안중근 의사 유해발굴 중국정부서 협조 약속,2
9832,中 안중근 의사 유해 발굴 협조 中 胡錦濤 부주석 밝혀,2
9833,경제난 여파로 세외수입 줄어,0
9834,중  안중근 유해발굴 협조 ,2
9835,학술도서출판 진흥 올해 16억 지원,2
9836,사우디 열대樂園 만든다,2
9837,제주 상하이간 카페리 항로 개설 추진,2
9838, 동창회 ,2
9839,영암 왕인 박사 유적지 국제명소로 개발된다,2
9840,  신설회사 현황    4월26일   5월2일 ,2
9841,동정,2
9842, 제주가 아름답다 ,2
9843,「정보화추진단」 내년 구성,2
9844, 외국 식물원의 현황과 실태 인간 자연 交感 共存의 산교육장,2
9845, LG경제연구원 경제 주름살 부산이 최악,2
9846, 지방선거 현장을 가다 서울 서북부 7개구,2
9847, 알림  이달의 우수게임 공모,2
9848, 인물교차로  김승경등,2
9849,관광협회  공항공단에 중국관광객 유치 협조요청,1
9850,安의사 유해발굴 中 협조의사 밝혀,2
9851, 보행권 침해가 부산교통 문제점 ,0
9852,제주 중국 상하이,2
9853,무창포해변 관광열차 운행,2
9854,中  安 의사 유해발굴 협조  후진타오 부주석 밝혀,2
9855,IMF 생활고 부산지역 최악 LG 경제硏 체감지수 분석,2
9856, IMF 고통  부산이 최고 LG경제硏 보고서,1
9857,건교위 정족수 미달되자 장관이 위원 보임 소동,2
9858,관광동해 홍보의 장으로 승화,2
9859,국유지 公共법인 지방稅 부과,2
9860,농 축협 농자금 지원 제각각,2
9861,농산물검사소 존치 요구 영월군의회 건의문 채택,2
9862,성광중 경운중에 완봉승 대통령기 중학야구 예선,2
9863,지방선거 과열 혼탁,2
9864,케이블TV 새 방송법 어떻게 만들까 8 끝 ,2
9865,오죽했으면 장관이    건교위  외국인 토지취득법률안 처리 웃지못할 해프닝,2
9866, 사설 中國 特需와 전북관광개발,2
9867,해남 흑석산 철쭉제,2
9868,중국 부주석  안중근의사 유해발굴 협조 재확인,2
9869, 횡설수설 김차웅  초소형권총 경보,2
9870,부산 확정 광역단체장 후보 본격 검증 4 ,2
9871,관광 업계  미국 캐나다 소주민족 상대 관광상품 개발 박차,2
9872, 화촉 ,2
9873,도일주 효도관광 실서 봉친회서 마련,2
9874,무주리조트 효도카네이션 패키지 판매 실버룸 투숙권등 포함 2인기준 9만 원,1
9875,동아대 쫓고 쫓기다 석패,2
9876, IMF 고통  부산이 가장 심해    LG경제연구원 보고서,2
9877, 관심매물  강릉시 경포대 인근 개발예정지 임야,2
9878,소금강 산천어 1만마리 방류,2
9879,동국대학교 탐사 동아리 동굴탐험연구회,2
9880,관광지구개발  기지개 ,2
9881,속초 나대지 1천평,2
9882,에덴교회 신도 80여 명 집단 장기 기증  화제 ,2
9883,3대1 경쟁률속 처열한 샅바싸움 전망,2
9884, 해외복합단지  제2부   미국  4   찰스타운 네이비야드 ,2
9885, 동네어른들 부모님 같아요 ,2
9886, 98 지방선거 누가 뛰나 18,2
9887, 튼튼한다리 지어주세요 ,2
9888, 출판단신 ,2
9889,꽃과샘,2
9890,이번엔  내사람 만들기가 승패좌우,2
9891, 스코어보드 MBC배 고교축구 外,2
9892,항만 검색장비 확충 시급,2
9893, 부동산매물 중개방   고양시 목조주택 5억2 000만원 ,2
9894, 소비자 상담실  건강보조식품,2
9895,해바라기꽃씨 파종 여름관광상품 기대,2
9896, 安重根 의사 유해발굴 협조  中 胡錦濤 부주석,2
9897, 사설 中國 特需와 전북관광개발,2
9898,연세대 3연승 조 선두 ,2
9899,리틀엔젤스 平壤 방문 감동의 마지막 공연  친선대사役  톡톡 ,2
9900,영동남부에 축구 열풍 분다,1
9901,9 10일 주한 외신기자 초청 프레스투어,2
9902,군민 복지 증진 통일기반 구축마련 관광 제1도시 건설,2
9903,폐광개발  저마다 適任 ,2
9904,34년 공직외길  악착같은 일처리 명성,2
9905, 효 되새기기  어버이날 행사 풍성,2
9906,자치단체장 일정,2
9907, 레저 단신 ,2
9908,중국인 관광객 유치 업계 상품개발 박차,1
9909, 자유의 다리 새로 짓는다,2
9910,전주시 공공도서관 태부족,2
9911,한마을 관광길 참변,2
9912,김선달 같은 사기꾼,2
9913,IMF체감고통 부산이 가장심해,2
9914,해외문화홍보원 축소폭 외통부­문화부  마찰 ,2
9915,인터넷 농업정보 구축,2
9916,25t트럭 봉고차와 정면충돌 5명 사망 7명 부상,1
9917,名退者에 50億 토지사기,2
9918,도내 외국인 관광객 증가,1
9919,10일삼달리 현지 미천굴관광지구 기공식,2
9920, 인사 ,2
9921, 이곳이 화면속 그자리  ,2
9922,관광호텔 지도점검,2
9923, 부산 선진 물류도시로  발전전략,2
9924,한전등 4개 공기업 불공정행위 직권조사,2
9925,공기업 불공정행위 직권조사,2
9926,농산물유통 새역사가 열린다,2
9927,불황 백화점업계  중국인을 잡아라  통역등  特需  대비책 분주,2
9928, 지극한 효성 도지사 표창,2
9929,명퇴자 또 울린 녹지 분양사기  휴양지 들어선다  꼬드겨,2
9930,내년 국고지원사업 2조1천억원 요청,2
9931,부산 국제 아트 페스티벌 11월 개막,2
9932, 주간캘린더  11일  월    16일  토 ,2
9933, 금강대기 장외석  동해 삼척 경축분위기,2
9934,선후배 양자대결 세력연대 가 변수,2
9935,알뜰여행 상품 아이디어 쏟아진다,0
9936,리틀엔젤스 平壤방문 이모저모,2
9937,무형의 이득 많아 긴 안목이 아쉽다,2
9938,금강대기 축구대회 열기 뜨겁다,2
9939,박태하 포항 골드골  개막 축포 ,2
9940,여수시 관광국장 구속,2
9941, 관광 담양  도로표지판 정비 시급,2
9942,［전일게시판］동창회,2
9943,기업형 토지사기단 적발    서울경찰청 수사과,0
9944,통행료 없앤 석굴로 주차료 더 비싸 말썽,2
9945,돈은 없고 사업은 해야겠고   ,2
9946, 中 每안테나 ,2
9947,젊고 추진능력 부각 관광 노곡면 건설 약속 2세대위해 公的 꼭실천,2
9948,인천에 30억달러 外資 美 인텔사 등 올 송도미디어밸리 투자,2
9949, 웰컴   외국인 관광객 몰려오는데  색깔 있는 문화상품 태부족,2
9950,문화재보호재단이사장 鄭德容씨,2
9951,명퇴자 상대 51억 토지사기,2
9952,공기업 불공정거래 직권조사 공정위,2
9953, 휴양지 개발  퇴직자 등 유혹 토지사기 51억 챙겨,2
9954, 진주갈땐 물위로 걸어가리  ,2
9955,영유협 영화마을  분쟁 심화,2
9956,구조조정 등 50개 평가과제 선정 정책평가위,2
9957, 한달에 한번은 공연관람을 ,2
9958,불법유흥업소 편법폐업 당국단속  헛일  봉화 산나물 채취대회서 산삼5뿌리 횡재,0
9959,전익수 정병수조 정상 장관기 생활체육 테니스,2
9960,韓電등 4개 공기업 불공정행위 직권조사,2
9961,설봉山에 「도시 자연공원」,2
9962,제3회 무주구천동 철쭉제 열려,2
9963,관광진흥대책 자문위원에,2
9964,［TV 하이라이트］,2
9965,록 페스티벌  98자유  패키지에 일본 팬들 관심,2
9966, 토요 알뜰시장 본사 탄천 토요장터 명소로 자리잡아,2
9967,한국교민들 외출 삼간채 불안감 확산,2
9968,신혼관광시장 이상 조짐,2
9969,자유의 다리 설왕설래 ,2
9970,가족과 함께 하는 알뜰여행 인기코스,1
9971,駐韓 중국 대사 속초 방문,2
9972,제4회 전국 한지공예 대전 작품 공모,2
9973,6 4지방선거 누가 뛰나 20  거창군,2
9974,친목모임 성황 때가 왔나 ,2
9975,환경보전만이 미래 대안,2
9976, 동정 남한산성 문화재 점검,2
9977,관광통역가이드 큰 인기,1
9978, 사랑방 ,2
9979,APEC 실무회의 12일부터 제주개최,2
9980,경찰악대 제1회 정기연주회,2
9981,올 휴가 제주로 오세요 7월18일∼8월13일  세계 섬문화축제 ,2
9982,이중섭거리 로고상품 관광객등에 호응얻어,1
9983,오늘의 행사,2
9984, 社  판문점으로 가야 한다,2
9985, 자살 日가수 애도 싸고 국내PC통신 논쟁 日연예인 너무 추종 이상한 일비판 나도 삶의 의욕 상실 이해를공감,2
9986,명퇴자등 155명 속여 땅사기 50억원 챙겨,2
9987,분양 메모,2
9988,율포 녹차 해수욕탕 만원 사례,2
9989,녹지를 휴양지로 속여 30배 폭리,0
9990,공기업도 불공정거래 조사 적발땐 시정명령­과징금 부과,0
9991,제주공항식당가조성  삐그덕 ,2
9992,제주관광대 호텔종사원 교육,2
9993,道관광협회 여직원 새복장 선봬,2
9994, 시세차익 10배  名退者 유혹 50억대 분양사기단 적발,0
9995,출판계 5백여억 수혈받아 회생기운,2
9996,공정위 공기업 불공정 직권조사,2
9997,인도네시아군 약탈자에 발포령 수하르토 이집트 G­15회담 출국,2
9998,관광 정보화로 주민소득 기여,2
9999,섬  늘 푸르른 미래를 위하여,2
10000,제주한라대 총동문 장학금 수여,2
10001,신제주 가로수 점등시설 철거,2
10002,서울한복판  고향의 소리  남산골 다듬이 소리,2
10003,APEC 관광실무회의 12∼15일 제주서 열려,2
10004,영유협 영화마을  한치 양보없는 진흙탕 싸움,2
10005, 우리 마을의원은 3명이라네 ,2
10006,제주 앞바다 돌고래떼 출현,2
10007,버스 지하철 연계 「교환권」제 도입을,2
10008,명퇴자 등 155명에 땅사기 50억대 챙겨,2
10009,공기업 불공정행위에  칼날 ,2
10010,한전 주공 도공 한통 불공정행위 직권조사,2
10011, 타이타닉  350만 관람 국내 1위 흥행집계  주먹구구 ,1
10012, 특파원 에세이  프렌치 패러독스 ,2
10013, 리얼타임 접속 이탈리아  재정적자 줄이려 유산매각,0
10014,임대아파트도 가격파괴  동보건설  600만원대 11평형 80가구,2
10015, 볼만한 TV프로그램   12일   남자셋 여자셋  등,2
10016,돈만받고입장권은  꿀꺽 ,2
10017,접객업소 점검실시,2
10018,제주농고에  골프관리과 신설,2
10019, 재신임을묻는 것 당연한순리 ,2
10020,太白 관광안내소 설치,2
10021, 먹는샘물 제주교역 민영화 바람직 ,2
10022,신입생 유치 도전장,1
10023,  97년 순이익 1 000대 기업    2 ,2
10024,太白 심원암 불상 부도 문화재 보물지정 신청,2
10025,학술출판 지원 대폭 확대,2
10026,김해 동신버스 운행중단,0
10027,마산해양청，마산항 홍보 강화,2
10028,영화진흥공사 사장 교체,2
10029,가족분위기 듬뿍 선사할께요,2
10030,게임시장 규제 완화 총력,2
10031,산업폐기물 여적 ,2
10032,소형 단편영화 심의 면제,2
10033,법개정 늦어 시간은 없고,2
10034,묘향산에 울린 統一의 메아리 리틀엔젤스 平壤방문,2
10035,재정자립 획기적案 내놓자,2
10036,선진포항 수산물전진기지 육성,2
10037,전국 행정기관중 서비스 만족도 1위 인천시 거짓발표 시민우롱,0
10038,泰 케이블카 사고 2명사망 39명부상,1
10039,부도속출 소비자 피해  발만 동동 ,0
10040,도탄빠진 미얀마 經濟 탄압 바든 아웅 산 수지,2
10041,돈만 받고 입장권은  꿀꺽 ,2
10042,도내 골프장 2000년까지 27곳,2
10043,관광 체육도시 건설 경공업 단지 조성 태백 재건 혼신 노력,2
10044, 경매 공매정보  속초시 동명동 나대지 1 170평,2
10045,익산帝釋寺址문화재로 지정,2
10046,中 자매대학 방문,2
10047,백화점업계 중국 관광객 유치 부심,1
10048,회원부모 도내관광,2
10049,與野 앞다퉈  재벌 때리기  경제분야 대정부질문 집중 성토,2
10050,국내서 발행되는 복권들,2
10051,새정권과 호흡 풍부한 아이디어로 관광 高城건설 주력,2
10052,농촌지역 특성 살려 관광농업 육성 의욕 젊은 소같이 일할 것,2
10053,횡성레포츠공원 폐쇄위기,2
10054,북한지원 소  트럭 방북  힘들듯,2
10055, 독직  사건 사라져야 새로운 자치시대 열자 2 ,1
10056,경남관광 시설확충 급하다,2
10057,창녕 생활도자기 관광상품화,2
10058, 지역단신  금마저수지 일대 환경정화,2
10059,행정의 지속성 유지 지역 경기회복 앞장 관광명소 벨트화 추진,2
10060,여성단체연합 근로자 파견법 시행령안 철회 요구 시위,2
10061, 민선 지방자치 3년 결산 시의원 무더기 구속 아쉬움,2
10062,6 4 지방선거 누가 뛰나  기초장 편 ,2
10063,비 오는날 많아 실직자 상인 농민 등 근심,2
10064,대구 김해김씨 종친회  일본 관광객 유치 나서,1
10065,LA 한인타운 발빠른 구조조정 백인상권 진출 업종 전환 잇달아,1
10066, 케이블TV 하이라이트 ,2
10067,4개공기업 불공정행위 조사,2
10068, 경수로건설 근로자 북한서 휴가 즐긴다   빠르면 여름부터,2
10069,  97년 순이익 1 000대 기업    3 ,2
10070,  97년 순이익 1 000대 기업    5 ,2
10071, 오늘의 북한  KEDO측 휴양지방문 검토,2
10072,  97년 순이익 1 000대 기업    4 ,2
10073,담배판매 수익금­관광출국 납부금 민간단체 失業재원 지원키로,2
10074,北 파견 경수로근로자 인근휴양지 방문 허용 올 여름부터,2
10075, 오창테크노빌 청주공항 연계하면 승산있다 ,2
10076,관광 제조업 유치 탄광개발 국고확보 지구당 혁신 주력,1
10077, 명경대  홍길동 마스코트,2
10078,［전일게시판］동창회,2
10079,간추린 소식,2
10080,마이산 일대 성역화 관광자원 활용해야,2
10081,慶南新聞 MBC주관,2
10082, 中每 안테나 ,2
10083,금강대기축구대회 내일 개막,2
10084,12년째 자전거 전국답사 경기대 관광탐사단,2
10085,국회본회의 이모저모,2
10086, 6 4 지방선거 남원시 무주 등 무소속 치열한 접전 예상,2
10087,경영 수익 사업 아이디어  백출 ,2
10088,파주시 준농림지내 음식 숙박업소 허용,2
10089,문화부  13개 대학에 만화영상물 제작지원,1
10090,효도관광 특수 실종,2
10091,청주지검장 표창받은 윤명근씨,2
10092,카지노법인 이달중 출범,2
10093,경수로 한국 근로자 올여름 휴가때 北  금호지구 인근 휴양지 방문 허용,2
10094,신한국당 도내 기초長 후보내정자 4명 발표,2
10095,중매 게시판,2
10096,사설,2
10097,제30회 전라북도 미술대전 시상식 열려,2
10098,마이산 일대 성역화 관광자원 활용해야,2
10099, 도내 도로표지관 한자병행 표기를 ,2
10100, 이번주 캘린더  15일 금 ,2
10101,컴퓨터책 출판시장 이끈다,2
10102,토지공사 분양토지 최고 50% 할인,1
10103, 멧돼지마을  조성 순조,2
10104,녹동서원 사료전시설 완공,2
10105, 금강대기 장외석  전력탐색전 열중 外,2
10106,여주 도자기축제 올해도 「성공잔치」,2
10107,서해안  외자 몰린다,2
10108,선사 문화관광지 조성 한국의 제네바 건설 책일질 수 있는 일꾼,2
10109,中 관광산업 개방 省 市에 합작사 허용,2
10110,박규채 영진공 사장 사임,2
10111,볏 집으로 지붕 단장,2
10112, 민선 지방자치 3년 결산 都 農 조화된 지역발전 주력,2
10113,장외서도 성공대회 예약,2
10114, 할아버지 할머니 마음껏 즐기세요  서초교구협 효도관광,2
10115,허니문여행사  인삼농가 돕기  체험여행,2
10116,★한 일 장애인 교류대회 14일부터 5일간 열어,2
10117,동정,2
10118,6 4 지방선거   기초장누가뛰나,2
10119, 동문서문  崔지사 李前지사 회동 대화내용 설왕설래 外,2
10120,주말이면 줄잇는 관광객  협궤열차의 추억 갓잡은 생선 발길 유혹,2
10121,주말이면 줄잇는 관광객  협궤열차의 추억 갓잡은 생선 발길 유혹,2
10122,뉴스 그래픽,2
10123, 여행상품 1인당 50만원이면 부부 함께 홍콩 즐겨요,2
10124, 인사 영화진흥공사 사장 윤일봉씨 내정,2
10125,추자도발전소 증설 확정,2
10126,도내 여행 업게 중국 관광객 유치 잰 걸음,1
10127,택시월급제 노사 협상 악화,2
10128,해운대 해상관광호텔 진통,2
10129,부산시장선거 세후보 본격세몰이,2
10130, 감귤 생산조정제 재검토 해야 ,2
10131,중국  자유관광지역 한국 포함  이후,2
10132,기아 정리계획 8월 확정 한보는 9∼10월 매각입찰,0
10133,沈在宗 全億燦씨 자민련 입당,2
10134,강릉시의원 출마예상자 權泰鎭씨,2
10135,삼척시의원 출마예상자 金雨根씨,2
10136,영화진흥公 사장 尹一峰씨,2
10137,與野 서로 헐뜯기 밀려난 民生국회  지방선거의식 상임위 공방치열,2
10138,출판계 융자 7월말 시작 정부 지원 500억원 운용방안 마련,2
10139,성광 경운중 본선 티켓,2
10140,인사 편중 입씨름,2
10141,도의원 출마예상자 朴金龍씨 태백 ,2
10142, 통일의 꿈  심고 석별의 情나눠 平壤출발 이모저모,2
10143,담배소비세 솔솔 줄어,2
10144,선거특수 옛말,2
10145,「정부규제」과감히 폐지,2
10146,98 京畿年鑑 발간,2
10147,IMF한파 지역경제  독감 ,2
10148,철쭉제 행사 국회의원 祝辭 빠져 뒷말 무성,0
10149,여수 만성리  검은 모래  축제,2
10150,慶南新聞 MBC 주관,2
10151, 파이어니어 고무보트 생산 우성아이비,2
10152,美 회원제 낚시클럽,2
10153,청소년을 사랑하는 사람들의 모임 NGO ,2
10154,일본 사무라이 영화 국내 개봉,2
10155,일본 사무라이 영화 국내 개봉,2
10156,영화진흥공 사장 윤일봉씨,2
10157,凍土 녹인 「꼬마천사들」민간교류 새 장 리틀엔젤스 平壤공연 결산,2
10158,귀금속 가공  한눈에  시범작업장 생긴다 익산  보석테마공원 에,2
10159,행락질서 저해사범 강력단속,2
10160, 청소년의 달  29명 표창,2
10161,자치단체장 활동제한 강화,2
10162,映振公 사장 尹一峰씨 내정,2
10163,소방 위생검사 민간 이양 鄭 국조실장 업무보고,2
10164,양보없다 공천자신감 피력,2
10165, 영덕으로 가자 관광열차 운행,2
10166,홍도 가거도  무비자 지역  추진,2
10167, 외국인들 국내가정 민박 문화 배우고 달러도 벌고 ,2
10168,청주공항 특화노선 신설,2
10169,어촌종합개발업 착수,2
10170,대형사업 지속 추진,2
10171,慶南新聞 MBC 주관,2
10172, 映振公사장 尹一峰씨,2
10173,강릉단오 특산품 풍년,2
10174,여야 6 4선거 체제 출범,2
10175,영종도일대 국제자유도시  세계최고 투자환경  만든다,1
10176, 국도기행  349번국도   일영 장흥등 곳곳 가족나들이 명소,2
10177,독도 가깝게 다가온  홀로섬   관광지 로 급부상,1
10178, 월드컵 가는 길  여행상품 다양,2
10179, 한국오지 탐험  2  제주도   거친 흔들림도 즐겁다,2
10180, 서비스 분야 규제도 풀라 ,2
10181,원로배우 윤일봉씨 영화진흥공사 사장 내정,2
10182,장제스 전총통 친척  대천해수욕장에 투자 호텔 등 건립,2
10183, 여행 안테나 철도청   가족사랑 기차여행  실시 外,2
10184, 에어 앤 호텔 부산홍보물 홍콩에 방송 外,2
10185,마사회 관할다툼 재연 농림부  탈환  공식선언에 문화부 강력반대,2
10186, 지역단신  행락철시내 전역대대적 정화활동,2
10187,포드자동차  서비스마일리지제  실시,2
10188, 네트워크   수도권  서울시 시립대  시민대학 취업강좌개설,2
10189,멕시코 원주민 억압정책 또 논란,0
10190, 스포츠 레이더 세계 한민족청소년축전 7월 15일 국내서 개최,2
10191, 골프산업 육성위한 특별좌담  세금 안낮추면 골프 설땅없다,2
10192,관광객 운송업체 등록취소 잇따라,2
10193,조개류 관광상품화 전망,2
10194,중매 게시판,2
10195,안보관광지 조성 박차 주민소득창출 심혈 지역경기 활성화 역점,2
10196, 5대그룹 계열사 축소 주력업종 3 5개 추진 ,2
10197,강릉시 물가대책위원회,2
10198,映振公 사장 尹一峰씨 내정,2
10199,사설,2
10200,동아 개발이익 전액 국가 헌납해도 김포매립지 전용  특혜 ,2
10201,중소기업 육성자금 지원대상,2
10202, 왜 쳐다보냐 대학생 폭행,2
10203,중문단지 안내 리플릿 4개국어로 제작 배포,2
10204,「韓 中 경제문화 협력단」 유치,1
10205,제 12차 APEC 관광실무 그룹회의 개최,2
10206, 7∼8월 콘도 지금 예약하세요  오필투어 유명콘도 대상,2
10207, 소방 위생 등 규제權 민간 이양 ,2
10208,원주지역 軍 사회단체 환경보호활동 활발,2
10209,금강대기 결전의 날은 밝았다,2
10210,현대훼미리리조트,2
10211,눈덩이 체임에 생계 헉헉,2
10212,［전일게시판］동창회,2
10213,［전일게시판］결혼,2
10214, 우리산하 우리풍물 18 충남 서천군 한산면 여행쪽지,2
10215,MBC드라마  그대 그리고 나  현장 상품화,2
10216,여행일정 변경은 사기,2
10217,문화부  게임스쿨 확대운영 계획,2
10218,한일문화교류자문위 발족,2
10219,제주대 관광대 나란히 2패,2
10220,금융프리즘,2
10221,해운대지역 특급호텔 홍콩스타 TV에 홍보프로그램 방송,2
10222, 관광스케줄 일방변경은 사기 ,2
10223, 대기업 언론사 외국자본 방송참여 지분30% 허용 ,2
10224,영진공 사장에 윤일봉씨,2
10225, 국민과 대화  반론권 생기려나,2
10226,새얼굴,2
10227,慶南新聞  MBC주관,2
10228,新韓  日경제시대 개척,2
10229,전국농업경영인 회원대회,2
10230, 단신  문화관광부  한일문화교류자문위원 23명 위촉,2
10231,마광수 5년만에 연세대 강단 복귀,2
10232,守城 탈환 양자구도   폭풍전야,2
10233,전국농업경영인 회원대회,2
10234,도내 28곳 관광지로 집중육성,2
10235,［정가단신］KBS사장 野 TV 반론권 수용 시사,2
10236,［서석대］,2
10237,강원도내 호수 낚시 금지,2
10238, 기업경영 대전환  부동산 합작개발 외자 노다지,2
10239, 동정  추준석 중소기업청장,2
10240,환란위기 실업대책등 집중 논의,2
10241,모악랜드 가족호텔부지 매각,0
10242, 뉴스메이커 중앙대 대학원서 관광레저 강의,2
10243, 레저단신 ,2
10244, 도정이 선거기간 내내 선거에 휩쓸릴 가능성 ,2
10245,映振公사장 尹一峰씨,2
10246,6 4地選 도지사후보 정책검증,2
10247,낙후지역 경제 활성화 아아리문화 상품개발 청소년교육 質 개선,2
10248,楊口 펀치볼 관광자원 확충,2
10249,허니문 여행시장 고급화 바람 헬기­요트투어 등 이색체험,2
10250,장관들 국회답변 누가 잘했나 박상천 법무  공세적 ,2
10251,경남 북 울산 확정 광역단체장 후보 본격 검증 7 ,2
10252,땅 끄트머리 둥지 튼 고즈넉한 갯가 서해안 만대 비인,2
10253, 힘깨나 쓰는  1일교사 행차 뒷바라지 피곤한  스승의 날 ,2
10254,先설치 後허가 악용 유기장  뇌물커넥션 ,2
10255, 한산모시제  20일부터 모시차 시음 길쌈체험 등 행사 다채,2
10256,제2회 하동야생차 문화축제 17 18일,2
10257,대구시 女약사대회,2
10258, 공직사회 시민 잇는 작품전 보람 ,2
10259, 새의자   관광객 유치에 최선 다할터 ,1
10260,6 4地選 경북 도의원 출마예상자,2
10261,비디오 홀로그램 공해,2
10262,아시아 미술인들 우정의 미술교류,2
10263,자유 환전센터 서울거리 첫선,2
10264,해외관광지 일방변경 여행사 사기혐의 첫 기소,0
10265,仁川지역 外資가 몰려온다 올 30억불 기대,2
10266,각종 쓰레기로 몸살,2
10267,［전일게시판］결혼,2
10268,5월광주 文學人 한자리에,2
10269,［전일게시판］동창회,2
10270, 크리스챤 아카데미  막강 여성 의 산실로 성장,2
10271,추진력갖춘 朴正熙신도  VS 치밀한 성격 여론에 민감,2
10272,서울시 시립대  구직자재취업 위한 시민대학특강 마련,2
10273, 인물교차로  양인모등,2
10274,새만금지구 첨단산업지대 육성,2
10275,영화진흥공사 사장 배우 윤일봉씨 임명,2
10276, 남고산성 星湖의 訓戒八條,2
10277, 社說  내년 국가예산의 확보,2
