,title,label
4459, 도시를푸르게 도시공원 개발 서두르자,2
4460,오늘의 경기,2
4461,새 노동법 남은 문제,0
4462,송태호 장관 취임 계기로 본 「문체부 현안」,2
4463,개인 학습능력고려 단계별 수업,2
4464,우리고장 문화재 알리기 앞장,2
4465,사직수영장 살균시설 고장잦아   땜질수리 東亞대회 비상,0
4466,동양  홈서 안풀려 ,2
4467,한복생활화 실천공로,2
4468,○국가경쟁력 10%높이기운동,2
4469,초 중 고 「능력별 수업」,2
4470,초중고생 2천 년부터,2
4471, 새얼굴  李武鎭 거창교육장,2
4472, 한국프로농구 정재근 존슨 50득점 24리바운드 동양 초토화,0
4473,末왕진 한라봉은  내 땅 ,2
4474,水原삼성 이제 감 잡았다,2
4475,능력 적성맞춰 학생중심 교육 2000년이후 초중고 교육,2
4476,제7차 초 중등 교육과정 개편 내용,2
4477,초중고 학습연계 중복수업 최소화 교육부 교육과정총론 개정안 내용,2
4478,속초 교동 초등교 국내 유일  발도르프  수업현장,2
4479,송왕진  2연속 한라봉 등정,2
4480,2000년 이후 초중고교육 풍속도   진로에 맞는 특성 교육 실시,2
4481,태권도선수 웰터급 이재석 우승,2
4482,孫基俊 평창읍 체육회장  축구 배구등 생활체육 활성화 노력,2
4483,초중고 「수준별 교육」 2천년부터 7차 교육개정안,2
4484,송왕진 2연속 한라장사   구리씨름대회,2
4485, 프로농구 나래블루버드 단독선두,2
4486,경기도중 응급상황 책임집니다,2
4487,씨름 송왕진 2연패「되치기」,2
4488,초중고「수준별 교육」,2
4489,능력적성 맞춰「학생높이 수업」 2000년이후 초중고교육 이렇게 달라진다,0
4490,「불황 찬바람」체육계도덜덜,2
4491, 사진 골밑 土一傭 충돌,2
4492,구리 장사씨름,2
4493,나산 연이틀 코드 반란 ,2
4494,그린벨트 원주민 개발부담금 경감 건교부 「법률개정안」,2
4495,ABS 생산 2001년 50만톤 달성 제일모직,2
4496,그린벨트 개발부담금 감면,2
4497,배재 상산전공 4강합류 봄철 중고농구,2
4498,초중고 능력 맞춰 이동수업 영 수 등 5과목 수준별 교육,2
4499,8천평규모 체육시설 평동에 1억투입 상반기중,2
4500,학교내 운동클럽 운영,2
4501,SBS 선두도 보인다,2
4502,송왕진 2연속 한라장사,2
4503,소년체전 평가대회,2
4504,따져보고 따져봐도 이게 낫겠다,2
4505,프로농구 SBS 공동3위 점프,2
4506, 게시판 장애인 체육대회 선수모집  서울시,2
4507,開發촉진지구 실효 의문,2
4508,중매게시판,2
4509,노동법 3당합의안 발표문,2
4510,따따부따,2
4511, 우리도 무엇이든 할수있이요 ,2
4512,15개 조례 개정 공포,2
4513,울산언양중 카누팀,2
4514,경북체육회 집행부 구성,2
4515,토막소식,2
4516,밤에하는 공부 더 신나요,2
4517,쓰러지는 거목,2
4518,이태현 九里 모래판 호령,2
4519,우수선수 발굴 육성에 매진,2
4520,靈光 법성상고 결승行 좌절,2
4521,「움직이는 미술관」전국 나들이,2
4522,이태현  라이벌 김경수 넘어뜨리고 97구리장사대회 정상 차지,2
4523,우정자 공기권총 부문 정상,2
4524,14개 상임위원회별 업무보고 정책질의 ; 통상산업위원회  한보대책 추궁,2
4525,각종 체육대회에 바둑 정식종목으로 채택,2
4526,자동차 배출가스 무료점검,2
4527,이태현 구리 모래판 평정,2
4528,이태현  부활의 노래 ,2
4529,월드컵도시 평기委서 선정,2
4530,「성인 전용관」 찬반 대립 국회 문체공위 공청회 열띤 토론,2
4531,24일까지 주민공람 내년상반기 지적고시,2
4532,남녀 10개팀 참가 熱戰,2
4533,광주 학생 운동 기념행사 전국화 추진,2
4534,이태현 구리 장사 꽃가마,2
4535,창호지 문살에   ,2
4536,동정,2
4537,와국인관광객 민박요금 성인1인당 3만원선,2
4538,이태현 정상포효,2
4539,포효,2
4540,이태현  반갑다 다시 본 꽃가마 ,2
4541, 내일의 경기 ,2
4542,KBL,2
4543, 全日 게시판 ,2
4544,인사,2
4545,이태현 김경수 壁넘어 5개월만에 天下 호령,2
4546,구리장사씨름,2
4547, 특별기고 高建 국무총리에 기대한다,2
4548,구로고 결승행,2
4549,세계최고 권위대회 「월드컵 근대5종」 춘천서 내달 13일 열린다,1
4550,쌍룡회장기 게이트볼,0
4551,동숭시네마텍 상영 영화  예술영화  인정 논란일듯,0
4552, 체육단신 한국대학축구연맹  덴소컵 파견 선수단 선발,2
4553, 이사람 중앙공원서 무료 에어로빅 지도 김옥임씨,2
4554,씨름 이태현 구리장사꽃가마 「설날장사」김경수 눕혀 5개월만에 정상 탈환,2
4555, 파발마  찬반의견 팽팽,2
4556,道체육회 집행부 가닥 잡혀,2
4557,이생 조립식 물류창고 사업 진출,1
4558,이태현  꽃가마 탔다네,2
4559,복지회관 이용 저조,2
4560,경복체육회 신임 집행부,2
4561,PO진출 순위다툼 치열,1
4562,전교조 선거 현직교사 대거 출마,2
4563,慶南新聞 2개 유력일간지 교류 제의,2
4564,새내기 무럭무럭 전력약화고민 싹,2
4565,경남소년학예체전,2
4566,道 체육회 사무처장  공무원 한시적 파견 방침 體育界 반발 새 갈등 불씨로,2
4567,승자와 패자,2
4568, 동정 자치단체장 動靜,2
4569,구로고 첫 걸승진출 봄철 중고농구,1
4570,올 亞洲대회 적극 지원,2
4571,「한보리스트」 공개 촉구 국회 14개 상위,2
4572,충북체육,2
4573,단체 클럽,2
4574,숭의女高 2連覇 예약,2
4575,플레이오프 4강 직행 피할수 없는 한판대결,2
4576, 97도자기축제 내달25일 개최,2
4577, 단신 올부터 체육 대회에,2
4578,스코어 보드,2
4579,농구 경복 구로고 패권다툼 봄철연맹전 남고부,2
4580,서귀포「프로야구 동계훈련장」꾸민다,2
4581,이대로는  경쟁력에 건다 1면서 계속,2
4582,오늘의 경기,2
4583,1시간40분대 우승 20여회,2
4584, 인사 전북도,2
4585, 체육단신 제3회 홀트배 전국 휠체어농구대회,2
4586,여야  국정개입의혹 있는 김영삼 대통령 차남 김현철씨 국회 청문회 증인출석 요구강화,0
4587,삼척 봉황산 벚꽃 명소 만든다,2
4588, 생활체육 활성화에 혼신 ,2
4589,학교운영위 내실화 주력,2
4590, 현철씨 민방허가도 개입  국회 10개 상위 야 의원 주장,2
4591,주말리그전 치러 생활체육 활성화,2
4592,동계체전 스키유공자 오늘 용평서 시상식,2
4593,신대식 청주시의회 의원,2
4594,화천군체육회 정총,2
4595,경복고   숭의여 정상,2
4596,全日게시판,2
4597,실업핸드볼 9일간 열전돌입,2
4598,野단일후보「국민경선」하자,2
4599,삼양사  불황극복 30가지 선정 감량운동,2
4600, 인터뷰 권투선수출신 호텔 일식당 조리과장 안효주씨,2
4601,경복고 11년만에 패권 봄철 중고농구,2
4602,소기업 적극 육성해야 사설 ,2
4603,소백산 철쭉제 준비한창,2
4604,全州시 월드컵축구장 건설,2
4605,현철씨 「국정개입 의혹」 추궁 국회 14개상위 업무보고 정책질의,0
4606,육사 내년부터 여 생도 모집 국무회의 의결,2
4607,기아 안방서 5연승,2
4608,기아  SBS잡고  선두 추격 ,2
4609,돌진,2
4610,최기선인천시장 장애인 체육선수단 접견,2
4611,SBS 뒷심부족 무릎,2
4612,천연잔디 입힌 하펫 보셧나요,2
4613,의정부 대규모공원 조성,2
4614,마한 진한 변한시대 유물 전시,2
4615,경로위안잔치,2
4616,경복고 11년만에 우승,2
4617, 이사람 동료에게 무술지도하는 서울시청 강영태씨,2
4618,경복고 11년만에 우승   봄철 남녀 중 고농구,2
4619,전국體典관련 체육훈 포장 수여,2
4620, 소설 브이세대,2
4621,본사내방,2
4622,오늘의 경기,2
4623,프로농구 강동희 김영만토종 자존심,2
4624,내일의 경기,2
4625,농성초등서 감사패 받아,2
4626, 현철게이트  집중 추궁   국회 상임위,0
4627,한국프로농구,2
4628,생활문,2
4629,전국 오픈탁구 대회,1
4630, 사고 전국 오픈탁구대회,1
4631,스코어 보드,2
4632,엄마와 배우는 아기수영교실,2
4633,공직기강 비서관 공직자 인사자료 관리 현철씨에 보고 의혹,0
4634,월드컵 경기장 「노은지구」 확정,2
4635, 인사 전주시 인사,2
4636,부음,2
4637,기아  홈 5연승,2
4638,홈 5연승 기아 안방불패,2
4639, 스케이팅 높은 운동효과  사계절 레포츠 ,2
4640, 올빼미  김해시  버스 시민에 무료대여,2
4641,국민회의 비주류 野단일우보  국민경선  요구 파문,0
4642,야  소산인맥 색출하라 맹공 상임위「현철씨 국정개입」의혹 쏟아져,0
4643,7代 청주산업단지 관리공단 안민동 이사장,2
4644,동정,2
4645,경복고 11년만에 패권,2
4646,국제대회 충분히 소화 확신,2
4647,최기선인천시장 장애인 체육선수단 접견,2
4648,주택가 에 고압변전소 웬말,2
4649,이사람,2
4650,강동희 김영만 고비마다 3점슛 쏙쏙,2
4651,나의「반쪽찾기」는 아직 방송중 MBC「사랑의 스튜디오」출연자모임「LS」,2
4652,춤 性 건강 대학강의실 붐빈다,2
4653,군부대 이전하라 금천구 주민 시위,2
4654,지방인사 최초로 KOC위원에 선출된 전북대 이혜희 교수,2
4655, 프로농구 기아 112 100으로 SBS 이겨,2
4656, 내고장소식 조기입학 초등생 116명  학교건물 안전관리 강화  교육청,2
4657,김우석 사장설  현철씨와 직접통화  오 공보,2
4658,신임이사 9명 위촉,2
4659,대구시 삼성 책임공방 요란,2
4660,ABC 협조신문사 공익광고 우선배정,2
4661,국회 행정위 내무위  공직기강 확립등 대책 추궁,2
4662, 지역단신 스키선수단 환영회,2
4663,산악자전거  붐  조성 올림픽 정식종목 채택,2
4664,서울대  추천입학  성적 제한않기로 올  수시모집  전형안,2
4665,스릴     쾌감     왔다  스피드의 계절,2
4666,市체육회이사회 定總,2
4667,7位삼성  先頭나래 잡았다,2
4668,서울大 추천입학 修能「최저합격선」적용,2
4669,프로농구 삼성「선두 나래」잡았다,2
4670,「전국 문화원」조직 인사 사업등 총망라,2
4671,불황 몸살 대기업  생일잔치  썰렁,2
4672,2연패  출격 ,2
4673,동계체전 유공자 시상,2
4674, 賢哲씨  낙하산 인사로 방송계 점령 ,2
4675,신생 제일화재  종근당에 첫 패배,2
4676,서울대 추천입학 성적제한 없다 전형안,2
4677,땅고르기 유통인구 많은 곳 잡아라 땅 투자 개발로 승부 ,2
4678,서울대 수시모집 예비합격제 도입 예체능계는 제외 내년 입시,2
4679, 스포츠 단신 ,2
4680,부동산신탁 건축 관리 분양 일괄 서비스 땅 투자 개발로 승부 ,2
4681, 道체육회 집행부 구성 주내 마무리 ,2
4682,오 장관의 「현철관계」 솔직한 고백,2
4683,「소산 게이트」추궁,0
4684,삼성  나래에 일격,2
4685, 조선 제목 포르노 만화 일 회사가 인터넷게재 최재승 의원 밝혀,2
4686,「김현철 청문회」 최대쟁점 부상 야권 「소산게이트」 총공세,0
4687,토박이로 외길 걸어온 전통농협인,2
4688,노동법 관련 정부광고  잘못  시인,2
4689, 全日 게시판 ,2
4690, 프로농구 삼성썬더스  선두 나래블루버드 93 84로 꺾어,2
4691,대구시청 진주햄에 쾌승   실업핸드볼연맹전,2
4692,金賢哲씨 파문 문체공委 공방 방송 장악음모집중포화,0
4693,스코어 보드,2
4694,오늘의 경기,2
4695, 지역민방 허가도 개입 ,2
4696, ABC제도 연말 시행  오인환 공보처장관,2
4697,악극 「이수일과 심순애」 오늘 연기자 접수 마감,2
4698,金賢哲씨 언론사 인사개입  철저한 진상조사를 ,2
4699,전북도 인사,2
4700,현철씨 「인사개입」 추궁 10개 상위 정책질의,2
4701, 소비자가 꼭 알아야할 내용  공정위 표시 광고 의무화,2
4702,「청주시민의 날」변경놓고,2
4703,연론 보도태도 집중 성토,2
4704,大選개입  정치 입지 확보,2
4705, 안고 뛰면 반칙이야 ,2
4706,비어드  삼성  25득점  원맨쇼 ,2
4707,강습 강좌,2
4708,국회문체공위 야당 현철씨 언론 개입 집중 공세,2
4709, 賢哲씨 지역민방認許 개입 ,2
4710,광주시청 아쉬운 무승부,2
4711, 지역현안 이것이 문제다 ,0
4712, KBL 나산 플레이오프 진출 비상,0
4713,정권 재창출 후 국정전반 주물럭,2
4714, 내일의 경기 ,2
4715,야 「언론개입 조사단」 구성 촉구 김현철 파문­문체공위 공방,0
4716,토막 소식,2
4717,김밥 전문점 부쩍  눈에 띄네 ,2
4718, 기업인 참여 확대  밝혀,2
4719,常委활동 계속,2
4720,코치 임용장 수여,2
4721,비어드 25득점 6리바운드 4가로채기  코트 獨舞 ,2
4722,막판「벼락치기」노린다,2
4723,「陶藝관광벨트」特化조성,2
4724,市체육회이사회 定總,2
4725,仁川市 체육회「泥田鬪狗」자리싸움,2
4726,샌드위치벽 뚫고   ,2
4727, 소산 낙하산이 방송 점령  문체위 청문회 방불,2
4728, 아침斷想  국회의원의 언론매도,2
4729,대구시청 2연패 시동,2
4730,춘천시장기 고교체육대회 5월2일 춘천종운서 열린다,2
4731,태고종 洪印谷총무원장,2
4732,동정,2
4733,도지사기 검도대회 23일 속초서 팡파르,2
4734,새로운 프로그램 발굴에 정열 쏟을터,1
4735,모집,2
4736, 중간점검 통일동산조성   자유로 168만평 민속촌 휴양시설 건립,2
4737,야  현철씨 민방 선정도 개입  국회 문체공위,2
4738,고객 필요정보 표시 광고 의무화 공정위 관련법 제정,2
4739,일방적 전보 인사  반발 ,2
4740,「언론대책반」실상 밝혀라,2
4741,서적 의약품 유통과정 조사 공정위 추진,2
4742,전시,2
4743,나래  복병 삼성에 발목,2
4744, 조직 체계적 언론통제  포화 국회 문체공위  현철씨  성토,0
4745,賢哲씨 국정개입 뭘 노렸나,2
4746,호국유도대회,2
4747,구시포 국토대청결운동 참석,2
4748, 총체적 國政 문란행위  집중 포화,0
4749,政權재창출 적극역할 관심,2
4750,야  신언론통제 커넥션  공세 김현철 의혹­문체공위서 집중타,0
4751,구청서 건립한 운동시설 교육청서 철거요청  마찰 ,2
4752,대형건설­철도청 땅 투자 개발로 승부 ,2
4753,뚜렷한 명분없이 안건부결 시장견제 의혹,0
4754,賢哲씨 지역民放선장도 개입,2
4755,仁川市 체육회「泥田鬪狗」자리싸움,2
4756,교복업체 너나없이 허위광고,0
4757,人事,2
4758,水原삼성 늦바람 났네,2
4759, 사진  언론사 人事개입의혹 대책보고,0
4760,지역民放허가 개입 의혹,0
4761,문병객들사람도 알아보고  금방 회복될것 담당의사적어도 2주일이상 치료 받아야,2
4762, 社  「1m1원」사랑의 레이스,2
4763,김현철씨 사법처리 불가피,2
4764,인사청문회 촉구 국회 상임위질의,2
4765, 차관급 이상 인사 청문회 도입해야  국회 행정위,2
4766,생활체육교실 확대 영,2
4767,국회 상임위  불법선거운동 대책촉구,2
4768,프로 농구 기아 20일만에 선두 복귀,2
4769, 고향의 정  꽃피는 새도시,2
4770,대구 최초 개발신탁방식 종합상가 건설추진키로,2
4771,무공수훈자회 경남도지부 정기총회,2
4772,한국프로농구,2
4773,삼양사 아쉬운  銀빛 페달 ,2
4774, 동정 자치단체장 動靜,2
4775,종근당 3연승 공동선두,2
4776,고지대 소방도로 개설,2
4777,富川 복사시골이가씨 선발대회,2
4778,국책사업 발굴 지역개발 가속화 최선,2
4779,전용축구장 건설 본격화,2
4780,기아 아찔    짜릿    단독 선두,2
4781,인사청문회 도입 촉구 국회 상위활동 계속,2
4782, 게시판 청소년수련장 16일 개장   서울대공원,2
4783,전영 오픈배드민턴  나경민 준결승 진출,1
4784,2연승 공동선두,2
4785,오늘의 경기,2
4786,양산학춤 중요 무형문화재 지정 여부 논란,0
4787,거세게 불어오는 농구風,2
4788, 향토 財脈   2  유원산업과 崔載衡  상 ,2
4789,세계평화가정연 「첨가정실천」 한국대회 창원서 시작,2
4790,제우스  釜山서 배멀미,2
4791,國會 상위활동 마감,2
4792,자랑스런 21C향해 힘찬 도약,1
4793,벌교상고 남자배구팀 창단,2
4794, 새 얼굴  鄭尙永 麗水시체육회 부회장,2
4795,내일의 경기,2
4796,강습,2
4797,윌커슨 손끝으로 톡『팁인슛 끝내기,2
4798,어린이집 不法운영 말썽,2
4799,鎭安테니스협회장 이취임식,2
4800,사회인 야구팀 570개 봄 기지개,2
4801,한국여성 日포르노 만화 정부 日에 항의 시정촉구,0
4802,오늘의 경기,2
4803,일산거주 맑은공기 때문 주민문화시설 확충 시급,2
4804, 북한 문화 CD롬  발간 예술인 시설정보 수록,2
4805,준조세 부담 줄려나,2
4806,원주시합 단원모집,2
4807,김현수청주시장,2
4808,부산시 체육회  이사 대폭 물갈이,2
4809,강서구 범방마을 경마장 건설반대 운동  인근 3개마을로 확산,2
4810,국회상임위 사실상 마감,2
4811,「참가정」실천 국민대회,2
4812,광주시청 1무1패,2
4813, 사진 통일교 「참가정 실천대회」,2
4814, 동정 대한체육회이사회 참석,2
4815,麟蹄郡史 발간,2
4816,회장기 종별탁구 오늘 영월체육관,2
4817,한국의 도서관  책을 읽읍시다  8 ,2
4818,동정,2
4819,수영구  민원행정 전화서비스망 개설 등,2
4820,기아 선두 컴백,2
4821,정부당국 훈민정음 영인본제작 논란 간송미술관,0
4822,대구시청  라이벌 광주시청 꺾어 2연승 신바람   실업핸드볼,2
4823,崔在昇의원 民放업체 자금 수수 실명 거론한적 없다,2
4824,프로농구 기아 20일만에 선두 복귀,2
4825,한 일 축구 꿈나무  2002 월드컵 우리가 주역 ,2
4826,차관급이상 인사청문회 촉구 국회상위,2
4827,라이브의  봄 ,2
4828,신나는 연승행진,2
4829, 마산 내일 3 15 마산의거 기념제전,2
4830,전국실업핸드볼  대구시청 동성제약 2연승 공동선두,2
4831,기아 단독 선두,2
4832,기아 조호성 강미영  頂上 銀輪 ,2
4833, 새 얼굴  安효윤 光陽시 체육회부회장,2
4834,人事,2
4835,현대自 임금동결 과장급이상 千여명,2
4836,스코어 보드,2
4837, 프로농구 기아엔터프라이즈  안방불패  5연승,2
4838,강냉이 이용 된장 만드는 방법 개발 북녘에선 지금 ,2
4839,프로농구  꼴찌 현대 홈첫승 감격,2
4840, 우리 아파트 구경 오세요 ,2
4841,타이베이시배 국제역도,2
4842,경남을 빛낸 1백16명 생애 업적 담아,2
4843,한국공무원 근면성 향학열  인상적 ,2
4844,오늘의 경기,2
4845,현철씨 한보주식 보유설 규명요구 국회상임위 활동 마감,2
4846,강원체고 이선영 웰터급 최강확인,2
4847,제천시「청풍명월」본향 홍보,2
4848,각계인사 5백명참석 적극협조,2
4849,강경진 하태권組 세계최강 완파,2
4850,현대  「홈첫승」감격,2
4851,내일의 경기,2
4852,프로농구 현대꼴찌의 반란,2
4853,체육회 총장 선수촌장유임,2
4854,나경민  영국오픈배드민턴선수권대회 4강 진출,1
4855, 프로농구 현대 다이냇  동양 오리온스에 승리,2
4856, 모집 생활체육교실 회원모집   금천구,2
4857, 모임 한국기업메세나협의회 정기 총회 축하연,2
4858, 체육단신 올림픽국제언론상위원회  올림픽국제언론상 수상자 심사,1
4859,위천공단 설립 반대 울산서 첫 시민대회,2
4860, 사이버 토픽  온라인쇼핑 신규 참여업체 급증,2
4861,제36회 도민체육대회,2
4862, 2006년 동계올림픽 기필코 유치 ,1
4863,도민체전 관계관 회의,2
4864,진주햄 2연패 수렁 전국실업핸드볼,2
4865,학원폭력추방 결의대회,2
4866,올림픽대표 배출 야심,2
4867,동정,2
4868,동성제약 단독선두  떴다 ,2
4869,예산 정부 정보비 배정권 장악 안기부 대해부 3 ,1
4870,不義맞선 정신 잇자,2
4871,國會상위활동 마감,2
4872,통일교 3백60만쌍 국제결혼 사전행사,2
4873,한국프로농구,2
4874, 동정  洪性浩 경기도의회의장 外,2
4875, 문화인프라를세우자 21  인터뷰 파주출판단지 조합이사장 이기웅 대표  4 ,2
4876,통합 방송법 다음회기 처리   국회 13개 상임委,2
4877, 체육단신 프로축구 천안일화  AFC선정 올해의 클럽팀,2
4878, 체육단신 한국농구연맹  신생팀 창단 상당기간 불허,2
4879,등급외 판정영화 상영금지 영화진흥법 개정안 가결 국회 문체공보위,2
4880,북 교육문화TV 방송국 개국,2
4881,민진양 돕기 온정 봇물,2
4882,3개 公共예식장 행정처분,2
4883,춘천시체육회 장학사업 활발,2
4884,축구클럽 창단움직임,2
4885,전문가가 본 전영태옹,2
4886,사람들,2
4887,동성제약 3연승 질주 회장기전국실업핸드볼,2
4888,휴식 수련활동 일석이조,2
4889,분당 독립시 승격 신도시가 뜨겁다 하 ,2
4890,하태권  원광대  組  세계 최강 완파,2
4891,도체육회 집행부 명단,2
4892,洪印谷총무원장 취임법회,2
4893,기관장 오늘 일정,2
4894,톰합방송법 처리 다음 會期로 연기,2
4895,道內매트 평정,2
4896,마대훈 최수영 최고검객,1
4897,나경민  중국벽 넘어라,2
4898,전영오픈배드민턴  남자복식 세계 최강 셧아웃,1
4899,대한체육회  체육인 징계 해제 결정,2
4900,17회 전국 장애인체육대회 부산대표 모집   5월20일부터 3일간,2
4901,동성제약  연맹회장기 전국실업핸드볼대회 3연승 단독 선두,2
4902,오늘의 경기,2
4903,배드민턴 나경민 유럽최강 마르틴 격파,2
4904,국회상위 사실상 마감,2
4905,성인전용관 불허키로 문체공위 「영진법안」 의결,2
4906,성인전용영화관 不許,2
4907,現代 「3연패 늪」탈출,2
4908,부상 걱정일랑 마세요,1
4909,世情有感,2
4910,영진사회봉사단 창단식,1
4911,사무차장 훈련과 신설,2
4912,구미 낙동강변개발 본격화,2
4913,낙동강 살리기 결의,2
4914,KBL소식,2
4915,울산  위천저지  결의,2
4916,꼴찌 현대， 갈길 바쁜 동양 잡아,2
4917,道체육회 사무처장에 임성택씨 내정,2
4918,경향신문 한컴 공동주최  베스트웹 코리아  정치 행정 법률,2
4919,전국실업핸드볼대회  동성제약 단독선두,2
4920, 동정 자치단체장 動靜,2
4921,자랑스러운 무주만들기 총력,2
4922, 인터뷰 F1 그랑프리대회 준비 완벽,2
4923,꼴찌 현대  동양 잡았다,2
4924,三韓박물관 건립 추진위원회 창립 축하식,2
4925,道문화관광국장겸직 체육계 반발 가능성,2
4926,「1m1원」동참 이인제 경기지사 부부,2
4927,오늘의 경기,2
4928, 프로농구 대우 설욕의 역전드라마   4쿼터 맹공 2패뒤 동양에 첫승,2
4929,강경진 하태권 남자복식 결승에   영국오픈배드민턴,1
4930, 알맹이만 빼먹고 빠져나가나  ,2
4931, 비나이다 무사고 호성적 ,2
4932,전국장애인 체육대회 道대표선발 지원자 접수,2
4933, 취재일기 아마야구계의 한심한 발상,2
4934,대전  공공기관 시설 시민에 개방   정부3청사 녹지등 휴식공간으로 탈바꿈,2
4935,부산 대구 경남지역 벚꽃축제 준비,2
4936,총기 안전지대 신화 깨졌다   10만정 불법유통  50만원에 구입도 가능,0
4937, 체육단신 경기대 사격팀 창단,2
4938,마라톤 새 역사를 연다,2
4939,우 지원 대우   모처럼 제 몫,2
4940,강경진 하태권조  승승장구 ,2
4941,무사고 기원,2
4942,김현수청주시장,2
4943, 프로농구 SBS 10승 고지에   삼성 꺾고 2위 나래 2게임차 추격,2
4944, 종교계소식 종교지도자協 18일 출범,2
4945,핸드볼 동성제약 4승 무패행진「회장기」진주햄에 역전승,2
4946,단양군체육회 운열차질 예상,2
4947,동성제약 대구시청,2
4948,하태권 원광대 組  정상 보인다 ,2
4949,스코어 보드,2
4950,프로농구 우지원 27득점동양 혼뺐다,2
4951,동성제약 선두 질주   연맹회장기 핸드볼,2
4952,중 국가체육위 주임 오소조 각료급 첫 대만 방문,2
4953,부산 노인의 전화  두달간 무료노인대학 운영,2
4954,金혜진 대한레슬링협 전무 취임 축하연,2
4955,전국실업핸드볼 진주햄 첫 승리,2
4956,중 고특별장학생 448명 선발,2
4957,沈載德수원시장 프로 뺨치는 농구실력,2
4958,삼성썬더스 막판 썬파워,2
4959,올 문연 7개校는 공사장,2
4960,생활체육축구연맹전 群山서 개막,2
4961,프로농구 버나드 40점코트점령,2
4962,오늘의 경기,2
4963,여자부 우승 방선희 인터뷰,2
4964, 프로농구 삼성썬더스 나산플라망스에 힘겨운 역전승,2
4965, 화제의경영인 KID  올해의 경영인  엔케이 그룹 최현열 회장,2
4966,꼴찌 대반란,2
4967,제6대 부산시 우슈 협회장에 오세웅씨  생활 체육 매진 ,2
4968,대구시청 첫 매운맛,2
4969,원주 나래 왜 이러나,2
4970,레저 어린이보험 인기 확산 새지평여는 보험산업 ,1
4971,통일교 참가정 실천 범국민대회,2
4972,양안 첫 각료급 접촉할듯 대만 방문 중 체육위주임 대 교육부장과,2
4973,兩岸 첫 각료급 접촉,2
4974,경상工 5체급 싹쓸이,2
4975,진해 中企 한마당잔치,2
4976,태권도 경남대표선발전,2
4977,도덕성 함양교육 역점,2
4978,노인게이트볼 교실,0
4979, CATV 하이라이트 ,2
4980,중국 국가체육운동위원회 주임 대만 방문   양측간 최초 각료급 접촉 예정,2
4981, 프로농구 현대다이냇  나래블루버드 94 85로 이겨,2
4982,97東亞국제마라톤 막판 2㎞ 폭풍질주 안톤영웅탄생,2
4983,대기업 창립 기념행사 규모 축소 취소 썰렁,2
4984,부산 인근 실버타운에 대하여,2
4985,全日 게시판,2
4986,북한문예정보 CD롬 제작,2
4987, 社說 「경남의 인물」 발간의 의미,2
4988,郡，중앙에 百億지원 요청,2
4989,문학경기장 조개형 지붕,2
4990,2회 市문화상 후보 접수,2
4991, 동정  洪南用 의정부시장 外,2
4992,【사진】 출판문화協 창립50돌기념식,2
4993, 사설  PC게임산업 활성화를 기대한다,2
4994, 막아 봐 ,2
4995,프로농구 버나드 40점 득점 기염,2
4996,딘 스미스 감독 미국대학농구 사상 최다승 경신,2
4997,진주햄 3패뒤 첫승   연맹회장기실업핸드볼,2
4998, 社  97동아마라톤의 力走,2
4999,중 각료급 첫 대만 방문 국가체육위 주임,2
5000,중 각료급인사 첫 대만 방문,2
5001,兩岸 첫 각료급회담 예상,2
5002,북구 화명동 낙동강 둔치에 다목적 운동장 건립,2
5003,한국프로농구,2
5004,체육시간 타과목 대체 금지,2
5005,전국 장애인 체육대회 道대표 선수 모집,2
5006,전국을 떠도는  사랑의 노래  충남 합북중 체육교사 김헌영씨,2
5007,경남 진해시 제8회 시민대상 수상자 확정,1
5008,4연패 동양    PO 4강직행 희박,2
5009,강원체고 전국대회 출발 상큼,2
5010,청소년 수련마을 조성,2
5011,10km 1시간만에 주파 건강과시,2
5012,놀이동산 商街 편법분양,2
5013,지구당 위원장 金斗燮씨 선출,2
5014,저돌적인 슛,2
5015,광주시청 귀중한 1승,2
5016,갈 길 바쁜 나산  삼성에 발목,2
5017,운동도 처방받아 하세요,2
5018,체육대회에 바둑 포함,2
5019,속초 「미래의 숲」조성,2
5020,국제관광 이벤트화 추진,2
5021, 창원 도내 고교 자율체육 활성화,2
5022,자민련 2사무부총장,2
5023, 사진  정용환 축구교실  사인회,2
5024,道內 실업팀 활성화 대책  급하다 ,2
5025,제1회 강원정보통신 전시회,2
5026,「에이즈염려증」 원인과 현황 파멸의 병 AIDS 6 ,2
5027, 동아시아  성공대회 차질없다,2
5028,애향장학금 선수까지 수혜폭 확대,2
5029,이봉주 코카콜라 체육대상 최우수선수에,2
5030,핸드볼 동성제약패배는 없다,2
5031,오늘의 경기,2
5032,국회통과 주요법안 요지,2
5033,무패행진 동성제약 단독선두,2
5034,코카콜라 체육대상 이봉주 최우수선정,2
5035,동성제약 「무패」조제,2
5036,실업 핸드볼 동성제약 불패행진,2
5037,초등생 절반 영어과외 서울 9백여명 조사,2
5038,서울지역 초등생 절반 영어과외,2
5039,초등생 절반 영어과외 받는다 서울 9백명 설문,2
5040,전국대회 유치 한마음,1
5041,세계체육선교 부산본부장 서상관 목사,2
5042,U대회 경기장 본격 추진,2
5043,참가정 실천 국민대회 참석,2
5044,방생법회 자제하세요,2
5045, 동정  洪性浩 경기도의회의장 外,2
5046,광주시청  종근당 타종 역부족,2
5047, 인사 내무부  공보처  대한무역투자진흥공사  MBC  조선일보,2
