,title,label
12975, 영남 경주시오층석탑서 사리함등 유물 발견,2
12976,女25세 체중 1 3㎏ 감소 男13세 신장 4 2㎝ 커져,0
12977,사람 사람 사람들 People,2
12978,국보급「금동사리함」발견,2
12979,인터넷 이야기① 정보의 바다,2
12980, 사고 라벨르 애독자 초청 여성문화마당,2
12981, 주간풍수인테리어상담 책상 식탁 수맥 지나는 곳 피해야,0
12982, 중앙일보를읽고 방송사 경품제공 유혹,2
12983, 분수대 서울 인구,2
12984,여야 전국구인선 착수 총선득표전 활용 각계중진 배치계획,2
12985,국립중앙박물관 문화재 구입 본격화 최근 미술품 경매 참가,2
12986,경기 평택을 대구 달서갑 태백­정선 4 11 여기가 뜨겁다 ,2
12987,참석,2
12988,蔚山광역시 설치法 年內 제정,2
12989,YMCA 실무 사령탑 이남주 신임사무총장,2
12990,부산 피아노듀오 협회 20일 저녁 정기연주회,2
12991,日帝서 되찾은 「잃어버린 10년」,2
12992,여 참신성  야 인물  중심 인선 여야 전국구후보 누가 거론되나,2
12993,장외집회 등 통해  기선잡기  국민회의 수도권 공략,2
12994,명예퇴임,2
12995,지휘자 금난새 1 나의 젊음 나의 사랑 ,2
12996,社說,2
12997,위성통신 방송시대 개막 용인서 개통식,2
12998,팍스 시니카 DVD 엘리자베스 돌 금주 시사용어 인물 ,2
12999, 사고 每日新文창간 50돌봄의 음악축제,2
13000,국민 骨格좋아졌다,0
13001,해운대 문화예술원 개원,2
13002,애피타이저 샐러드 전문요리책 화제 호텔 리츠칼튼 오석태과장 펴내,2
13003,아시아 유럽  미 중심 인터넷 에 반기,2
13004,최혜정 독주회 25일 문화회관,2
13005,새 南江댐 건설 늑장 서부 경남 광역상수도 추진 차질,2
13006,한국 교회가 반성해야 할 점 이성희 연동교회 목사 오늘의 말씀 ,2
13007,자민련 8명 추가공천,2
13008,문화예술정보 인터넷 서비스 문체부 「사랑방」 25일 개통,2
13009,문화계산책,2
13010,교육학 재미있는 생각공부 50 ,2
13011,南固山城,2
13012,인터뷰,2
13013,4 11총선  도내 出馬예상자들의 主張,2
13014,熊浦 笠店리 백제고분,2
13015,광주 북을 등 8명 공천 민주당,2
13016,협회  반도체 기술인프라 본격구축,2
13017, 화요특집  PC통신시장  대기업군단이 몰려온다,2
13018,모든 5 6공피해자 명예회복을 김동한 더불어 생각하며 ,0
13019,문화방송 파업 닷새째 이모저모,2
13020,느긋한 검찰 풀죽은 변호인단 전상석씨  옥중서신  신문 판세전환,2
13021,각종 게임 오락 활용 데이터 베이스 74 ,2
13022,통신 주제토론학습 인기 현직교사가 무료상담,1
13023,民主 2차공천 7명 추가발표,2
13024, 스포트라이트  발레공연 불모지서 한달간 대중화모험,2
13025, 사설 청주국제공항에 거는 기대,2
13026,4 11 총선 출마예상자 동정,2
13027, 백남준 뒤를 잇는다  在美화가 강익중展,2
13028,공천자 8명 추가확정 부대변인 8명 임명도,2
13029,MBC 전 계열사 동참 파업 확산 파행방송 5일째,2
13030,오산驛광장 주차장 둔갑,2
13031,「교육전문 도서관」설립,2
13032,월례연구발표회 한국미술사학회,2
13033,「4 11總選」   공명선거 감시 닻 올렸다,2
13034,국민회의金堤위원장,2
13035,지방社도 파업 MBC노조,2
13036,고석규비평상 1회수상자로 선정된 서영채씨,1
13037, 호남 익산 문화시설 사업 부지 선정못해 차질,2
13038,春川 문화예술회관으로 명칭 변경 춘천시 조례개정추진 내달중 확정,2
13039,原州 치악 문학의 밤 개최,2
13040, 사고  전자신문  4월1일부터 전면 가로쓰기,2
13041,「조택원 춤비」 국립극장에 우뚝 사상 처음  21일 제막,2
13042,세계로 가는 「사물놀이와 오케스트라」,2
13043,천재지변 대형인재 난민사태 신속 효율대처 길 튼다,2
13044,학교폭력 추방 다짐 범죄예방 자원봉사자대회,1
13045,시민단체 荒嶺山 살리기 총력,2
13046,울산 연내 광역시 승격 배타적 경제수역법 제정,2
13047,대종상영화제 시상 내달 20 27일까지,2
13048,한일 문화의 품격,2
13049,「옥포효행상」후보자 추천 접수,2
13050,강원 교육문화회관 「교육 자료실」 설치,2
13051,원삼국유물 대량 출토 경산시 임당동일대서,2
13052,무궁화위성의 상용서비스 사설 ,2
13053,부산 대표적 국악실내악 단체 「한솔」「새여름」 장단 맞춘다,2
13054,花郞문화 관련 논문 19편 담아,2
13055,문화유적지 개발 본격화,2
13056,여론조사결과 지지도 상승에 고무,2
13057,문화소식,2
13058,정문연 한국학 산실로 거듭난다,2
13059,미엔 지금 기업분할 거센 바람,2
13060,당원 교육장 편법 조장  온상  선거문화 이것은 고칩시다 55 ,2
13061,대기업 인터넷 홈페이지 개설 붐 회사홍보 전자거래  핵심매체 ,2
13062, 단신 ,2
13063, 龍潭댐 조기완공 식수난 해소 ,2
13064,새정치 국민회의 金堤지구당 개편대회 이모저모,2
13065,건설관리 경영 심포지엄 건설산업연 주최,2
13066,무용 1 한국무용 한국의 예맥 12 ,2
13067,대학생 해외테마여행 보내기 앞장 LG 21세기 선발대 모집,2
13068,본격 위성통신시대 개막,2
13069,문화예술 진흥 위원회 주재,2
13070,15代 총선 道內 입후보자 出師表 任 淳 茂 鎭 長 ,2
13071,23회 상공의날 행사,2
13072, 한주간의 이 런 일 저 런 일  TV제작 큰 어려움,2
13073,YWCA 유권자 열린마당,2
13074, 사설 실천적 문화공약 마련할 때,2
13075,蘭문화 알리기 앞장,2
13076,「상공의날」 기념식 1백56명 포상,2
13077,동안구의 모든것 알려드려요,2
13078,公職경험살려 國家경영 헌신,2
13079,자리싸움 의견대립 내분 조직갈등 심화,2
13080,내무부 폐지해야,2
13081,새 「경기道旗」 게양,2
13082,동국제강 「복지재단」 설립,2
13083, 文化단신 ,2
13084,외국인 체류기간 上限폐지,2
13085, 社說  위성시대의 科學마인드,2
13086,영문판 홈페이지도 개설 雙龍그룹,2
13087, 4 11 총선으로 가는길  61  격전지대,2
13088,일본 의대교수들 53개병원 평가보고서,2
13089,일산  밤가시草家  민속관으로 단장,2
13090,「루쉰 소설전집」 김시준 옮김 서울대 출판부 발간 한권의 책 ,2
13091,전국아버지모임연합 결성 울산 아버지모임 등 9개단체 동참,2
13092,설왕설래,2
13093,무리한 감량 유도대표 사망 정세훈 선수 사우나서 땀빼다 심장마비,2
13094,각부처 97全北국고사업비 재경원 요구액,2
13095,갖가지유형의 문화 분석  비평,2
13096,全州 德津,2
13097,내무부 폐지 自治廳 대체,2
13098,剛菴 宋成鏞의 삶과 서예술,2
13099,문화시설 확층 난항,2
13100,지방 MBC 사장 선임,2
13101,釜慶總聯 격렬 시위,2
13102,국민회의 金堤지구당위원장에,2
13103,지구촌 텔렉스,2
13104,문화소식,2
13105,영동지역 불자대법회 참석,2
13106, 문화差 극복 여전히 문제 ,0
13107, 합법  탈쓴 탈편법 곳곳 활개 흔들리는 공명선거 끝 ,2
13108, 남편표는 주부나름  젊은 주부 잡기 달라지는 선거문화 ,2
13109,1백50개법안 입법계획 요지,2
13110,일주일째 맞는 MBC파업 어떻게 되나,2
13111,옹골찬 젊은이의 올곧은 筆鋒이어져,2
13112,농촌여성 사회활동 朮心,2
13113, 칼럼 冬季 U대회와 지역경제,2
13114,포근한 고향의 서정 향토사랑 담아,2
13115, 한차례 선거로 남산 사라진다  환경련 재생용지사용 캠페인,0
13116,부산 복지행정 개혁 시급,2
13117,문화소식,2
13118, 단신 ,2
13119,소설가 이창래씨 「훌륭한 신인작가상」 수상 코리아 코리안 ,1
13120,문화단신,2
13121,서울 송파병 경기 성남 수정 「4 11」격돌 내가 이긴다 6 ,2
13122,사원가족 만족이 고객만족시작  내부고객 인식 다양한 프로그램마련,2
13123,정부 올 150개 입법계획 요지 일정,2
13124,˝맹진사댁 경사 구경가세 ,2
13125,원삼국∼조선시대 분기 대량발굴,2
13126,문화의 거리 호객행위 단속강화,2
13127,복사골아가씨 선발대회,2
13128, 화제의 2人  작업실까지 마련 올 첫 개인전 계획 外,2
13129,문화의 거리 호객행위 단속강화,2
13130,물종합 순회 전시회 7일까지 문예회관,2
13131,장흥에 「제2의 大學路」,2
13132,경산 임당洞서 고분 7백여기 무더기 발굴,2
13133,4 11 총선 특별취재반,2
13134,고로쇠 수액채취 자치복권 판매 쓰레기봉투 광고,2
13135,대중예술공연장 6월 첫선,2
13136, 4 11 總選 격전지   36  진주甲,2
13137,신임 조합이사장에 듣는다 ⑨  다각도 판로개척 UR파고 돌파 ,1
13138,을지로 주상복합 98년착공,2
13139,금융단신,2
13140,서울고법 도서 할인판매 제지 정가판매 강요 위법,2
13141,일산「밤가시초가」7월 문열어,2
13142,케이블TV는「신조어 공장」 ,2
13143,軍수용토지 환매특례法등 올 百50개법안 제정 개정,2
13144,중국바둑 어디까지 왔나 새계 패권 꿈꾸는 바둑 종주국,2
13145, 간추린소식 MBC 계열사 人事,2
13146,알뜰결혼식을 위한 구민회관 회사강당 무료대여 많아,2
13147, 統獨교훈과 통일한국의 과제  심포지엄 발표문 요약,2
13148, 백두대간산마을 9 인제군 방동리,2
13149,남북문화 충돌현장 연변  유일한 개방통로 「조선족 껴안기」,2
13150,울산 올해 광역시 승격 정부 올 1백50개 입법계획,2
13151,전 노 재판 중계 요구 민주 출마자 18명,2
13152,서울에 첫 대중예술 전용 공간 민자유치 구유네스코회관 개 보수,1
13153,여야 전국구 인선 어찌돼가나,2
13154,증시부양책의 한계 사설 ,2
13155, 호남 영암관광개발 10개년 계획 확정,2
13156,「강원 지키기」 추진 간담회,2
13157,亡資이용폭리   장례 문화 씁쓸,0
13158, 자연과의 공존노력 있어야 인류는진정한 진보 ,2
13159,새책,2
13160,法보다 운동이먼저   ,2
13161,진주 MBC 사장 안동 MBC사장 곽로우 포항 MBC사장 김진호,2
13162,조지훈 학문세계 총체조망 「시의 원리」등 전집 3권 출간,2
13163, 문화단신 정동 아트홀 6월 개관 대중예술 전문공연장,2
13164,평창 「메밀꽃 축제」 열린다,2
13165, 문화 단신  조택원 춤비 제막식,2
13166,고분 720기 발굴 경북 경산시 택지지구,2
13167,방송사 사장 선임 민주화 시급,2
13168,MBC사태  진상조사단  구성 6개 시민단체 활동 돌입,2
13169,아이디어 제공 사원에 자금 인력 대폭지원,2
13170,ASEM유치 地自體 경쟁 치열,1
13171, C&C 풍향계  아이디어있으면 나도 사장,2
13172,DJ 「女心」 파고들기 이목,1
13173,「과학놀이 한마당」 내달21일 대전 개최,2
13174,고도보존법　개정촉구　경주발전硏서명　,2
13175,어린이 전용 문화공간 「계몽 문화센터」 문닫아,0
13176,校名 8번 변경 민족 수난사 대변,2
13177,파업홍보　침묵시위　대구문화방송　노조　,2
13178,그늘진 이웃을 陽地로 ,2
13179,지휘자 금난새 2 나의 젊음 나의 사랑 ,2
13180,공무원 복장 외언내언 ,2
13181,鄕土인재키우기 한뜻,2
13182,조직 地緣 혈연  바람 4色戰,2
13183,만취당직자 他黨사무실 행패 구설수,0
13184,건설개방시대 생존전략 이내흔 현대건설 사장 한경시론 ,2
13185,고분 유물 대량 발굴,2
13186,21세기정보사회 골드칼라 가 이끈다 이런신세대직장인이 성공한다 ,2
13187,원삼국 목관묘­조선 토광묘 등 고분 720여기 발굴,2
13188,창덕궁 수원성곽 세계문화유산등록 추가신청대상에,2
13189, 올해 정부 각부처 입법계획 요지 ,2
13190,「동아시아의 정치개혁 전망」 손주환 본사 사장 영 RIIA 연설,2
13191,原삼국 조선유물 발굴,2
13192,總選「님비현상」확산 특별취재반 현장 점검 후보마다혐오시설 반대공약,2
13193,오페라 대중화 기획공연 풍성,2
13194,부산선박업 남태평양 진출 뒷받침 신임 부산시 국제관계 자문대사 姜根鐸씨,1
13195,與野 필승대회시국강연,2
13196, 용어해설 코리아 소사이어티,2
13197, 동정 윤후정 梨大학생문화관 起工式,2
13198,방송사 봄철프로개편과 함께 인기MC 활동 재개,1
13199, 기고 깨끗한 선거  유권자의 몫,2
13200,잇단 必勝대회 곳곳실수 연발,2
13201,참솔어머니 회장 강민숙씨 화목가정 탐방 ,2
13202,제23회「상공의 날」,2
13203,中央洞,2
13204,釜日時,2
13205,포항북 춘천갑 파주 4 11 총선 여기가 뜨겁다 ,2
13206,향교  복지회관등 예식공간 애용 미용실  식당 갖춰 실비 대여도,2
13207,원삼국∼조선 유물 대량발굴,2
13208,4월19일 월드컵 유치 기원 국제예술축제,1
13209,대학생대상 50개팀 2백명 LG 21세기 선발대 모집,2
13210,참고서 장기베스트셀러 정가제 제외 가격 크게 인하될듯 공정위,2
13211,29일 독창회 갖는 성악가 신영조 교수,2
13212,「신춘가곡과 아리아의 대향연」 27일 하오 7시 세종문화회관서,2
13213, 문화단신 이사도라무용예술상 박인숙 교수 선정,2
13214,30代 비판성향 강하다,2
13215,전화번호 변경 대구문화방송,2
13216, 생산체제 바꿔야 환겨위기 극복 ,2
13217,TBC인터넷 홈페이지개설,2
13218, 이사람 군복무중 옥수수 엿술 매료 전통 보여줄 민속촌건립 꿈,2
13219, 경인 일산 밤가시초가집 민속관으로 새단장,2
13220,지방문화재 일제조사,2
13221,DJ 수도권 세몰이  진두지휘  야 바람 기대 못미쳐  비상 ,0
13222,박찬종의 연고 찾기  시 도지부 필승대회서 지역인연 유달리 강조,2
13223,MBC 계열사장 선임,2
13224, 東聞西聞 양심 허락 안돼 불출마,2
13225, 불법선거 단호대처  정부 공명협조 담화,2
13226, 책 정가제 요구 공정거래 위반  서울고법 판결,0
13227,수출업체 10년간 면세 혜택 독립 40돌 튀니지 외자유치 전략,1
13228, 사설  인터네트의 환경정화,2
13229, 운동권 을 위한 변론 이원섭 논설위원 아침햇발 ,2
13230, 와우   김용호의 영상화두1  상상력 뛰어난 이색비평서,2
13231,국민회의 30 40대 전문직출신 대거 포진 신인분석 ,2
13232, 내무부 폐지 지방자치청으로  김대중총재 주장,2
13233,결혼 예식비만 3 000만원 호화판 잔치 갈수록 확산,2
13234, 아시아10만리 20 끝 인도네시아,2
13235, 이렇게생각합니다 한국系 정치인 후원활동 필요,2
13236,삼국 조선 고분 유물 慶山서무더기 발굴,2
13237,제23회 상공의 날,2
13238, 업계안테나  LG그룹  2차 「21세기 선발대」 모집,2
13239, 인터뷰  「성냥갑」아파트 한계  개성살려야,2
13240,문화캘린더,2
13241, 사건 25시  술마신후 공중전화부스 유리창깬 10대 4명 입건,2
13242,동정,2
13243, 토막소식  생활체육협의회 현판식,2
13244,후보자질 검증 有權者가 나섰다,2
13245,LA 폭동 4주년,2
13246,○ 연극,2
13247, 일류 국가이미지 CI본격화,2
13248,동경주 로터리클럽 산하 파수꾼 ,2
13249,밀랍인형배치 조선후기 생활상 재현,2
13250,올 收益사업 31件 확정,2
13251,「자랑스런 아버지」수기공모,2
13252,「女心잡기ㄴ DJ 바쁜行步,2
13253,전국 중고교생 대상 원자력 글짓기 모집,2
13254,金대통령 학원폭력 警察만으로 해결 못해 ,2
13255,지역정서 의식  大選승리 기반 역설,2
13256,세계물의날 심포지엄 참석,2
13257,증권거래세율 내달 인하,2
13258,봄맞이 인테리어 기본원칙「EBS 문화센터」〈EBS 오후7 30〉,2
13259,국민회의 12명 추가공천,2
13260, 풍물연구원  세운 전수덕씨  풍물의 핵심은 대동정신  인터뷰 ,2
13261, MBC파업  야권 공조 움직임,2
13262,국립중앙도서관 완벽한 전산화를 김슬옹 더불어 생각하며 ,2
13263,연극인 박정자씨 동해서 공연,2
13264,창무극 병신춤 명인 특유의 익살 재담으로 자신만의 예술 선보여,1
13265,거평 계열사 사명통일,2
13266,소득 1만불 시대의 과제,2
13267,정형식씨 등 156명 포상 어제 상공의 날,2
13268,본사 鄭漢麻사장  IPI총회 참석,2
13269,公務員 배낭여행 권장,2
13270, 헌가구 재활용  새로운 유행,1
13271, 칼럼 이번엔　이런　候補를．．．,2
13272,劑順者절반실업자신세,2
13273, 사진 일본 독도 망언규탄 영동지역 불자대법회,0
13274,출마자 저서광고 판친다 선거문화 이것은 고칩시다 56 ,2
13275,멀티미디어 활용방안등 모색,2
13276,３개방송노동조합　２６일　연대파업투표,2
13277,출판,2
13278, 東聞西聞 도 출신 여야 4명 전국구로 입성 전망,2
13279,사회복지 여성 소외계층 겨냥  물량공세  4 11 공약탐구 2 ,2
13280,23회 상공의 날  156명 각급 포상,2
13281, 표밭 확대경 총선 후보등록 앞두고 지지기반 선점  몸부림 ,2
13282,국민소득 1만달러 시대의 과제,2
13283,다시  닭싸움 이 시작됐다 동호인들 전통잇기 앞장,2
13284,토공 중기 국외진출 교두보 착착  첫테이프 「천진」 연말 준공 ,1
13285,단독­전원주택서 사는듯 아파트,2
13286,종이 붓 벼루 먹 문방사우 전문매장 잇따라 개점,2
13287,토크쇼 진행  우먼 파워  바람,2
13288,이문영 교수 새책 「논어맹자와 행정학」 화제,2
13289,제6회 남강교육대상 영광의 얼굴들,2
13290,「천년의 사랑」에는 끝이 없다,2
13291,초 중 「중심학교」 운영,2
13292, 시리즈  변신 서두르는 용산전자상가  7 ,2
13293,서울 도봉갑 인천 남갑 「4 11」격돌 내가 이긴다 7 ,2
13294,기독인이 뛴다 공명 호소  정책 심판 ,2
13295,한 중 일 석유분쟁 온다 집중 분석 ,2
13296,자녀동반  삶의 지혜도 얻고 추억도   박물관 나들이,2
13297,설악산 세계자연유산 등록해야 하나 1,2
13298,세계각국 「문화상품」 인기폭발 무공 히트상품 소개,1
13299,운화 고분군 무차별 도굴,2
13300,스키장슬로프 규격 논란,0
13301,노점매장 전면 폐지,2
13302,지역 文化 샘터 구실 충족 호평,2
13303,世情有感,2
13304,거평 계열사이름 一元化,2
13305,李錫文씨 문단데뷔,2
13306,지역할거정치 청산,2
13307,모범적 「녹색國家」 만들것,2
13308,水原川 복개싸고 市 의회 마찰,2
13309,승국문화재단 장학생 선발,2
13310,民主공천자대회 총선 필승다짐,2
13311,「동호회 작품전시회」 개최,2
13312,냉간압연공장 가동땐 매년 30% 고성장 중국 현지생산20만t까지 단계적 확대,2
13313,테마공원 美올랜도② 끝 해외테마여행,2
13314,◇제23회 商工의 날,2
13315,헬기가 떨어져도 57분은 나간다 박경미 지음,2
13316,태권도센터 설립추진 실업팀도 창설 태권도協 올해 사업계획,2
13317, 동정 이상우  일본을 어떻게 볼 것인가 문화강좌,2
13318,총선 20여일 앞 후보들 치열한 공적 다툼,2
13319, 중앙일보를읽고 여성들 날씬해진다,0
13320,대중예술 전용 「무대」 생긴다 「정동아트홀」 6월 개관,2
13321,희망의 나라 이상헌의 사는 얘기 762 ,2
13322,국민회의 공천자 12명 추가 확정,2
13323,협력업체 공개모집 63품목 92개사 선발 LG그룹,2
13324,경제를 볼 수 있다 종합미디어 매경 ,2
13325,괴물피카소展개막,2
13326,巖州갑 鄭鍾福씨慶州을　李相斗씨　,2
13327,파고들기３巴戰속　파고들기　,2
13328,안성 칠장사 문화유산을 찾아서 ,2
13329,한직장 한마음 가꾸기 등 민간 차원,2
13330,國立公園관리엉망　,0
13331,기업경영 동반자 앞서가는 정보화시대 경영지침서 종합미디어 매경 ,2
13332, 사설  위성 상용서비스 시대 개막,2
13333,세계여행 남미 秘景을 찾아서,2
13334,부산에 패러글라이딩聯 출범,2
13335,교원 엄정중립 당부,2
13336,석지형 스님 대길상도 작품전,2
13337,농업인 건강센터 운영,2
13338,일본 음악 첫 내한교류전,2
13339,道 문예진흥기금 3억 확정,2
13340,93년 지정 문화재 보존재 임당자역 일부 개발추진 논란,0
13341,지역 대표성 고려 인물위주 공천,2
13342,장대환 본사 사장 등 IPI 22 23일 출국,2
13343,농어촌 학사 건립사업  늑장 ,2
13344,제12회 의암 제27일 개최,2
13345,전시,2
13346,소장 능력 개발 교육 실시,2
13347, 선택  96 열전현장  인물론 부각 철원 표밭 대공세,2
13348,정형식 허용삼씨 금탑산업훈장 23회 상공의 날 기념식,2
13349, 신성한 주권 제대로 행사하자 ,2
13350,人和바탕 환자서비스 최선 경재력 갖춘 제2병원 건립 추진,2
13351,부천 원미갑 4 11 총선 포커스 ,2
13352,단신,2
13353,3金청산 지역할거극복 대내외 선언,2
13354,무주 진안 장수 충남 연기 진천 음성 4 11 여기가 뜨겁다 ,2
13355,언론사 사장단 등 18명 45차 IPI총회 참석,2
13356,설악산 세계자연유산 등록해야 하나 2,2
13357,어제 「상공의 날」 맞아 1백56명 훈­포장,2
13358,선수 주기적 체력검사 의무화,2
13359,충남지역 12개 公約,2
13360,중국 査海문화 한반도에 영향,2
13361,동정,2
13362,LG 9개 계열사 협력업체 첫 公募 63품목 92개 中企 선발,2
13363,12개 선거구 공천자 추가,2
13364,「제3회 고객사은 음악회」열어,2
13365,MBC파업 8일째 KBS등 공동투쟁,2
13366,출판가 性관련서 꾸준히 인기 ,1
13367,居平 계열사이름 일원화,2
13368,IPI총회 24일개막 本社사장등 18명참가,2
13369,체급종목 출전 진단서첨부 검토 문체부「鄭세훈 사고」종합대책 마련키로,2
13370,태고종 崔慧草총무원장 취임법회,2
13371,내노래 불릴때 뿌듯한 성취감 「마지막 승부」「백일째 만남」등 작사 강은경,2
13372,북한 방문 스티븐 린튼 미국 유진벨재단 이사장 見聞記,2
13373,체급선수 체력검사 의무화,2
13374,정형식 허용삼씨 금탑훈장 상공의 날 156명 포상,2
13375,釜日무료 사진강좌,2
13376,국민회의 추가공천,2
13377,아카데미합창단 장애자돕기 공연,2
13378,신세계백화점 「이미지광고」 화제,2
13379,정원과 온천의 고장 주고쿠 테마여행 ,2
13380,물의날 행사 개최 23일 襄陽문화관,2
13381,춘기 석전제전 행사 참석,2
13382,협력사 공개모집 선발 LG그룹,2
13383,조직책 12명 추가 임명 국민회의,2
13384,선구자적 30대들 치열한 삶 소개,2
13385,안전 심벌마크 공모 참여 성황,2
13386, 뭉쳐야 이긴다  인접지역 공동전선 달라지는 선거문화 ,2
13387,제23회 상공의 날 기념식 정형식씨 등 금탑산업훈장,2
13388,차장급 17명 강 사장 퇴진 요구 MBC사태 긴급모임,2
13389,미술작품전도 정치바람  정치 밖의 정치  등 서울 광주서 잇따라,2
13390,문화방송 파업사태 야 진상조사위 구성,2
13391,대형할인점 도서판매 出協 定價강요는위법,2
13392,새 課題 設備투자 주춤 과소비  스태그플레이션 우려,0
13393,LG，中小협력업체 92社 선발,2
13394,섬유다자인 현주소 한눈에,2
13395,金대통령 구상 「환경복지」원칙 「삶의 질」향상 발상 大전환 추구,2
13396,4 11 총선 출마예상자 동정,2
13397,4 11 총선 특별취재반,2
13398,신한국  충북표밭 집중공략,2
13399,모범적 「녹색國家」 만들것,2
13400,交通 自足시설 최대 宿願,2
13401, 사진 춘천MBC 유수열 사장 취임,2
13402,보성 화순 강진 완도 4 11총선 열풍지대 ,1
13403,시의회 의정활동 거부 파문 수원,0
13404,「공천헌금」공방 확대일로 국민회의 강삼재 총장 법적대응 정면도전,2
13405,中央洞,2
13406,道民광장,2
13407,초대석,2
13408,춤,2
13409,「세계 물의 날」에 부쳐 김귀곤 서울대교수 환경계획학 기고 ,2
13410, 녹색 환경국가 건설  김 대통령 선언,2
13411,맛 영양 최고 쇠고기 代表作,1
13412,후보자討論會 적극 권장,2
13413,幕制연구 도움줄 유물 발굴,2
13414,KBS등 3개社 노조,2
13415,총선 필승 결의대회 개최,2
13416,정책검토등 유권자 역할 되새겨,2
13417,언론사 사장단 18명 IPI 총회 참석,2
13418,고속성장 2000년엔 소득 2만달러 돌파 GNP 1만달러 시대,1
13419,20일 세종문화회관서 상공의 날 기념식 열려,2
13420, 누굴 몇번에   막판 순위조율 총선 D­21 여야 전국구 인선,2
13421,정치개혁 이번 선거에서 가능한가 박재창 발언대 ,2
13422,부유층 「신과 소비」 막아야 최택만 경제평론 ,2
13423,골리앗과의 싸움이라지만  각국  미 영화를 격퇴하라 ,2
13424,RTOS 실시간운용체계 시장 팽창,2
13425,식도락가의 天國 홍콩 「산해 진미」풍성한맛의 요람,2
13426,鄭亨植일양약품회장 許容三 수출포장공업대표 금탑산업훈장,2
13427,美대입 한국어 채택 교포 자긍심 높여 내한 SATⅡ 한국어진흥재단 鄭彩煥 이사장,2
13428,인터넷 유스 캠프 동참밀물,2
13429,섹시 바디 헤븐리 라이프,2
13430, 격전지르포 29 서울 마포乙,2
13431, 인터뷰 베트남 사회인문과학원 당빅하 교수,2
13432, 인사 통일원 감사원 공정거래위원회 문화방송 한국관광공사,2
13433, 기술개발 시범중기에 250억 지원  김승경 기업은행장 인터뷰 ,2
13434, 강원교육 100년 신학문 뿌리내린 인재의 산실,2
13435,耳目,2
13436,음악,2
13437,경기도 여주 남한강을 품은 역사의 땅,2
13438,4 11총선  도내 出馬 예상자들의 主張,2
13439,「엔트로피」의 제레미 리프킨 저 「노동의 종말」,2
13440, 「개파티」를 아십니까  이대학생회 「새내기 용어사전」 발간,2
13441,생활향상 반려자 건전한 부동산 투자문화 선도 종합미디어 매경 ,2
13442,여야 20∼30대 공략 총력 유권자 57%,2
13443,본사 안형순 사장 IPI 참석 23일 출국,2
13444,23회 상공의날 기념식  결의문 채택,2
13445,「이」 IPI총회 참석 언론사 사장단 출국,2
13446,미 SATⅡ 외국어과목 한국어 채택기념,2
13447,「요지경 풍속기행」 후쿠다 가즈히코 저 세계 다이제스트 ,2
13448,공보처  인천 TV방송사 설립 허가,2
13449,영화에세이「어두운방안에서내다본 밝은세상」발간 김화영교수 인터뷰 ,2
13450,독도 妄言 규탄불자 법회,2
13451,문화기행 참가잠집 세벗도서관,2
13452,부산시향 등 연주 성숙한 화음의 세계로 초대,2
13453,來訪,2
13454,ＡＳＥＭ慶主유치　적극　지원　,1
13455,對話．이해로　［바른　人性］싹틔워야　,2
13456,우리시대의 비디오 문화,2
13457,홍천 비지정 관광지 존폐 논란,0
13458, 공간탐방 춘천서 빛나는 무언의 예술,2
13459,태권도센터 건립 추진 李弼坤 태권도협회장,2
13460,오락 서비스업 작년 매출 폭증,2
13461,「애피타이저와 샐러드」 펴낸 오석태씨 인터뷰 ,2
13462,현대미술관 「움직이는 미술관」 운영,2
13463,신한국­국민회의 「돈싸움」 재격돌,2
13464,영화,2
13465,태권도 센터 건립,2
13466,「상사 맨」 세일즈만 하던시대 지났다 복합인재 필요,2
13467,기업규제 철폐시점 명문화 입안자 실명제도 실시 통산부 방침,2
13468,멀티미디어 만능칩 곧 상품화 문정환 LG 반도체 부회장 대담 ,2
13469,매일경제신문 창간 30돌 특집 종합미디어 매경 ,2
13470,상공의 날 1백56명 훈 포장,2
13471,신업태 복합 백화점 확산 슈퍼마켓 할인점 병행 가격낮추기 경쟁,2
13472,직장인 위한 매경 종합미디어 매경 ,2
13473,보험청약도 인터넷으로 대한생명 업계 최초 홈페이지 개설,2
13474,매체별 뉴스 구성 종합미디어 매경 ,2
13475,LG  중소협력업체로 63개부품 92개사 선발,2
13476,신선한 치맛바람 김창실 선화랑 대표 한경칼럼 ,2
13477,지난해 경제성장 9%,2
13478,개학맞이 어린이연극 봇물,2
13479, 모임 제17대 태고종 총무원장 취임법회,2
13480,중앙일보 홍익大 디자인협약 언론사상 첫 産學협동 체제구축,2
13481,무대분장이 주인공이 되는 이색 공연,2
13482,녹색환경 나라 실현,2
13483,협력사 92곳 선발,2
13484,상공의 날 23회  기념식,2
13485, 토막소식 연날리기 대회 열려,2
13486,「商工의 날」156명 훈 포장,2
13487,국민회의 선거기획단 시리즈 「오늘의 賞」갈수록 인기,1
13488,화제외 책,2
13489,문체부  대중예술 전문 공연장 정동아트홀 6월 개관,2
13490,승국문화재단 장학생 선발,2
13491,중앙부처 대기업등 방문,2
13492,프랑스 문화와 예술,2
13493,와우 김용호의 영상화두1,2
13494,식사와 茶문화 기름진 음식 순화시키는생활 음료,2
13495,대중음악 전문  정동아트홀  6월 문연다,2
13496,대만 총통후보 지지자 현지 인터뷰,2
13497, 연대파업 찬반 투표  방송3사 노조 결의,2
13498,전국구 공천 초읽기 막바지 조정,2
